timestamp,Cell_001,Cell_002,Cell_003,Cell_004,Cell_005,Cell_006,Cell_007,Cell_008,Cell_009,Cell_010,Cell_011,Cell_012,Cell_013,Cell_014,Cell_015,Cell_016,Cell_017,Cell_018,Cell_019,Cell_020,Cell_021,Cell_022,Cell_023,Cell_024,Cell_025,Cell_026,Cell_027,Cell_028,Cell_029,Cell_030,Cell_031,Cell_032,Cell_033,Cell_034,Cell_035,Cell_036,Cell_037,Cell_038,Cell_039,Cell_040,Cell_041,Cell_042,Cell_043,Cell_044,Cell_045,Cell_046,Cell_047,Cell_048,Cell_049,Cell_050,Cell_051,Cell_052,Cell_053,Cell_054,Cell_055,Cell_056,Cell_057,Cell_058,Cell_059,Cell_060,Cell_061,Cell_062,Cell_063,Cell_064,Cell_065,Cell_066,Cell_067,Cell_068,Cell_069,Cell_070,Cell_071,Cell_072,Cell_073,Cell_074,Cell_075,Cell_076,Cell_077,Cell_078,Cell_079,Cell_080,Cell_081,Cell_082,Cell_083,Cell_084,Cell_085,Cell_086,Cell_087,Cell_088,Cell_089,Cell_090,Cell_091,Cell_092,Cell_093,Cell_094,Cell_095,Cell_096,Cell_097,Cell_098,Cell_099,Cell_100,Cell_101,Cell_102,Cell_103,Cell_104,Cell_105,Cell_106,Cell_107,Cell_108,Cell_109,Cell_110,Cell_111,Cell_112,Cell_113,Cell_114,Cell_115,Cell_116,Cell_117,Cell_118,Cell_119,Cell_120,Cell_121,Cell_122,Cell_123,Cell_124,Cell_125,Cell_126,Cell_127,Cell_128,Cell_129,Cell_130,Cell_131,Cell_132,Cell_133,Cell_134,Cell_135,Cell_136,Cell_137,Cell_138,Cell_139,Cell_140,Cell_141,Cell_142,Cell_143,Cell_144,Cell_145,Cell_146,Cell_147,Cell_148,Cell_149,Cell_150,Cell_151,Cell_152,Cell_153,Cell_154,Cell_155,Cell_156,Cell_157,Cell_158,Cell_159,Cell_160,Cell_161,Cell_162,Cell_163,Cell_164,Cell_165,Cell_166,Cell_167,Cell_168,Cell_169,Cell_170,Cell_171,Cell_172,Cell_173,Cell_174,Cell_175,Cell_176,Cell_177,Cell_178,Cell_179,Cell_180,Cell_181,Cell_182,Cell_183,Cell_184,Cell_185,Cell_186,Cell_187,Cell_188,Cell_189,Cell_190,Cell_191,Cell_192,Cell_193,Cell_194,Cell_195,Cell_196,Cell_197,Cell_198,Cell_199,Cell_200,Cell_201,Cell_202,Cell_203,Cell_204,Cell_205,Cell_206,Cell_207,Cell_208,Cell_209,Cell_210,Cell_211,Cell_212,Cell_213,Cell_214,Cell_215,Cell_216,Cell_217
2024-12-04 02:55:00,46776,31094,55107,86091,34168,195425,247985,42987,182772,37668,632651,62765,57253,23263,77562,55558,687193,27833,213871,70507,84062,169420,16497,174068,280832,5572,871762,271682,137991,252993,4264,34051,93447,1168298,5678955,32945,123003,25368,977978,308065,817032,176972,7046,35750,71047,41657,22083,50899,4407009,191354,162407,425962,70012,194875,5248762,196740,29136,339823,265247,172515,207868,211919,197623,158673,106073,2186678,150056,13877,47767,15100,50472,86906,15818,10667,8305932,41748,65520,72934,61173,218365,392936,221636,58343,60184,506083,43436,35287,535963,1123673,1261830,130150,37320,122328,104261,18718,51523,38137,115561,64451,220927,4914,3350615,51857,143213,430518,154051,515140,21317,36060,90915,200068,884215,257520,133403,134229,5343,100144,76562,8414,33788,19699,17807,5131,5130,905844,63997,24999,61012,37907,153636,47054,98995,87326,141364,158625,190230,38791,20435,115057,170172,272911,176570,90244,825728,140,35973,9501548,404506,999129,41063,24231,59364,66811,70991,159631,33216,59507,907936,1164398,234439,518550,425549,71926,20711,256854,57606,11198,5230,74200,13589,11545,622290,138611,1207922,518169,43726,270731,30422,167193,82811,146517,3562839,6482229,31047,88789,569951,119737,199118,251751,189665,2198144,34826,20137,195013,368576,87362,79311,112166,310232,42336,33041,756772,371,158431,42743,168908,1519032,50565,27951,1552530,341307,87155,15705,7324,646598,49866,281840
2024-12-04 03:00:00,88881,27880,32554,62941,36739,1004400,220951,64798,201562,54286,128723,96743,49348,58107,213181,96740,414651,35263,426925,53081,51861,149851,25412,159479,622308,11170,471533,242037,85657,215444,11071,38700,92558,323922,5717190,38080,112337,36384,145801,315774,575963,334338,23951,54873,35354,45777,52163,71949,4067206,224266,184069,361917,64572,166783,4504633,193271,18070,275501,178597,182963,250890,190603,126326,113025,91192,2286977,227560,24178,75242,8376,34610,64325,23961,9252,8435855,57951,120049,86619,54171,208216,262431,218213,65535,68504,425172,40008,48601,246002,776667,1239782,129426,16949,90023,102577,17815,25259,29675,85725,41630,193607,4623,3625078,64027,160917,441131,493640,432200,17503,15252,49464,184625,670019,305328,133925,101967,1983,46993,3422,70647,46536,27203,13131,6375,4429,657751,46309,23129,52478,11698,23029,8439,25947,115384,64271,156872,192371,40987,32757,132173,364411,247644,180252,57424,755721,438,269953,9449957,219941,77454,23959,15940,64856,40177,62121,168871,20668,50758,873870,937471,173949,321758,173046,438512,7585,111423,44138,6303,4188,14456,19193,20544,97649,185213,1345126,531580,19624,278327,24804,122722,94641,160468,3567805,6574340,28845,72754,875857,77605,263459,271791,229899,2825522,32132,32080,126388,349609,86297,75758,366790,148836,47878,19102,864614,848,164581,78420,187017,1095962,51608,47823,1580850,317704,51598,11133,3300,233901,49783,382543
2024-12-04 03:05:00,52030,22225,15506,135240,21259,608473,153907,36641,256612,39972,152047,67318,92158,18595,93891,66226,403092,70426,544340,75626,27650,134748,37094,182606,608473,6221,386384,244971,105597,232568,5974,27747,71680,224454,5608821,42464,98420,128035,160389,316070,504277,137437,7138,38240,91024,67548,44395,54674,4002843,328748,107936,412066,55639,199141,4111643,153022,18101,319628,141797,213254,745824,393081,148741,100337,101525,2230722,151221,71351,156980,15259,26578,73776,21458,13477,8570995,74340,63343,98596,46878,235723,263142,233575,47255,41630,349080,20736,46200,222754,653327,1058889,123166,20998,51292,130774,26120,142697,57777,102039,50179,248094,6297,3718310,39601,184176,475633,1538653,477732,25615,29488,60939,154853,758211,278851,111355,58769,9795,26419,23250,1049,39892,5786,35509,7839,3953,488361,88725,46010,58947,67907,39262,28754,33086,46136,37305,151274,88210,42011,15152,1525090,151194,187313,148396,304330,819456,921,65526,9333143,228809,63065,34188,9855,234415,53603,134652,180385,37154,58249,843853,1071101,135227,181123,131581,94107,37040,391084,10578,11590,9104,19492,11974,5261,99992,145925,741990,624703,28127,258023,29054,106510,66136,139656,3578378,6545593,79666,62383,427282,136666,371987,702597,137624,4464797,29486,38186,108596,204007,88949,5603,358276,129917,1337338,64572,901071,5683,80919,51141,129500,456465,64437,20271,1661529,207866,49188,11308,69844,186956,46373,337852
2024-12-04 03:10:00,29391,31089,22659,148547,56133,405022,124669,120391,207436,85706,247287,128414,47400,18876,51836,80773,332536,51851,598946,40974,28011,143896,26743,117812,281868,6793,653937,244700,106353,191168,8475,22968,67579,252004,5680239,12628,110884,26900,377384,327272,235780,265432,4351,63978,72835,131716,79186,39917,4380393,150446,142586,261228,23780,163948,4011236,165049,1756,356666,152606,170942,467920,429819,331673,93060,99770,2186727,110985,27408,128056,13820,19850,66820,66036,26521,8391952,281017,94868,71983,64788,191661,261746,276795,40370,64030,388844,24965,265425,222688,636260,906722,98586,293970,21171,115877,50077,18213,11626,154604,50151,238614,10570,3529657,59507,145639,420063,612659,485290,21973,34611,89994,161175,737304,228110,238065,87886,7357,24040,20049,7709,35488,3254,33976,15068,3546,286036,57918,20481,69553,68121,85854,14401,43990,47149,45170,163670,222708,48662,25982,2423331,255122,213483,151654,205873,449585,3368,104155,9422709,505275,59159,29500,9509,40220,49816,50767,185223,12770,44701,855056,1145428,171419,158155,103764,104286,70874,192440,190307,6680,5848,29253,15086,24044,97321,181083,483073,661845,62040,402031,18469,136724,41566,122227,3542437,6442064,127710,68351,830257,120270,828916,215419,120663,2790327,27645,18190,72968,189564,95680,5874,78392,136187,15049,52107,1054413,1286,111042,41578,144358,704358,46688,38488,1432279,356612,59148,11127,7170,238063,16999,476432
2024-12-04 03:15:00,38740,64078,27447,115574,53644,274181,190383,114551,203766,18408,152018,223322,106380,26821,30485,156365,394460,71468,793917,56184,20926,148510,35040,106515,24416,10703,435869,350655,126759,363639,7236,28846,56239,252317,5626008,20882,243258,72251,372700,358850,112596,217076,2775,51773,48123,36905,117313,49910,4196385,177974,97641,258042,25434,130813,4120729,125347,18832,320025,163921,170201,151849,289054,196407,104907,65451,2246823,129536,51331,234857,20574,21961,124572,28805,26291,8684071,46794,86092,67471,39838,275083,304418,231163,50334,100452,477664,56731,261302,183774,863465,862318,145773,84648,20173,126499,35277,39305,12057,101355,103633,283017,7145,3510419,49464,111004,474930,1590569,473121,18970,152598,49416,162298,722057,275497,133342,73871,7308,17887,60153,9832,32607,20034,23477,5261,2797,247030,28312,8995,80685,37055,241870,3940,44686,59176,23439,77216,168593,59754,9573,76328,130749,262466,198572,115374,68586,2227,57727,9401126,373508,79573,36302,26256,60152,34698,76828,132650,8763,36488,856115,1035692,181976,152301,116345,126349,98201,250708,227424,4734,1283,22741,38871,42031,125013,189659,690021,593464,64265,214463,12889,137110,58270,145689,3571900,6570988,40771,70166,335624,127937,370429,301742,99236,1694466,50245,42496,113653,96194,123159,33566,18742,240416,24918,15531,1307411,660,121837,31746,220969,153141,51542,36080,1431599,377510,36232,8692,7342,154246,26803,649866
2024-12-04 03:20:00,51672,397701,30880,73081,12558,90505,199258,42074,258567,9787,264755,113525,92188,48239,40443,65699,292096,19088,503806,36361,17531,140873,19454,92636,14207,12375,251828,356196,153907,649130,10892,51518,55408,231366,5747723,31706,87178,45773,108362,281528,169745,184263,34848,62224,34860,60127,60710,35881,3659373,209820,143747,388573,44998,152451,4628065,701605,1946,351766,169633,139886,216987,182424,352757,95425,80103,2202934,92842,57436,158899,29688,35734,117460,20229,22935,8639690,106630,110640,31819,47154,258646,289485,197587,49073,108221,329525,35320,14558,165525,513969,1043440,78503,64190,21035,333208,23071,99342,16284,84256,57434,305531,12988,3499012,51292,143249,455261,1220032,475077,9158,46679,57656,354152,752786,304290,122749,61379,11886,36443,60619,12038,40294,59912,41936,5358,5869,518616,39872,3757,89343,27557,124691,2643,30089,99037,31003,63143,162104,33404,15568,85198,165555,322593,203275,58049,35516,2333,66355,9244242,126662,80330,35891,14761,31636,27788,50281,147597,11270,41270,900438,1085053,178634,188863,103703,60196,55828,123228,8888,19908,1028,22286,13335,11307,221881,231503,555370,504351,38597,261704,7690,197641,32183,143858,3561766,6468457,72157,90651,425655,134284,152442,227887,124509,2411201,29310,19035,95516,94603,69266,36832,10592,232555,32230,9989,1577214,965,697471,32155,410981,231084,238625,196621,1116716,509766,37827,28320,8784,189909,42724,323755
2024-12-04 03:25:00,44249,252544,32331,104092,22866,319975,204200,37665,202896,92727,163998,125982,45031,53563,62011,51144,877918,23781,327379,63550,46261,137240,13569,93580,43481,3175,506467,178398,232230,800875,9485,66637,68381,206755,5757683,41507,103968,82730,149199,218380,124083,207443,3838,48857,38747,59847,52413,67564,3449549,207098,92870,1009745,35319,145350,5501214,85190,2789,341805,155382,115140,252293,133328,160541,107190,123628,2242450,92425,33235,148396,17375,14337,168774,16572,24259,8533287,56822,32144,50341,64123,185773,280230,247614,58534,140802,357906,17381,20398,295583,337373,650116,116255,68213,396791,51312,41574,9447,45181,89672,44134,222713,5565,3552044,55606,178092,535192,318475,515187,17561,51668,131126,229715,749351,351844,148416,74247,8334,12115,25511,30909,23237,32843,14298,5429,11649,157040,49458,22677,41924,59744,75960,2404,28955,77456,19901,69502,213170,34774,32378,100596,81108,272639,270822,50495,59887,1255,58286,9390136,36377,78296,32155,11106,216324,25690,22005,285013,12256,76325,909166,905133,131819,128596,164938,73633,62189,57909,10703,8390,4773,14213,18614,9991,179984,153857,581673,463009,53039,196077,7708,103289,54482,190736,3594917,6577129,50334,45830,423806,140201,309892,216885,104961,2122212,53385,14294,135105,145335,64594,38879,70284,178168,38157,20815,958570,659,359866,26011,78342,254158,54414,67632,1411984,382318,51401,51953,5102,219265,36638,304198
2024-12-04 03:30:00,51217,198869,24080,102908,11209,283484,200517,69106,179399,20713,362997,142433,84893,185009,73157,78633,1119166,21727,237876,48715,39317,148143,24531,148035,44166,8225,400338,236248,146122,160498,8656,49542,81659,192976,5595000,27614,77236,59388,385438,275765,58708,121797,4301,53497,38278,64578,51977,51445,129203,1089924,74898,934566,46564,118540,5781667,117696,1064,375119,147545,101353,318254,180886,206871,91119,105841,2231838,153802,16562,123461,16582,8141,161973,44358,25111,8530333,41735,33269,71491,146648,186323,680084,368163,36390,125043,545004,26644,14949,163377,335190,544116,128719,85064,533371,90214,55109,84410,28596,101851,67645,151488,2519,4215308,54951,181419,388564,93376,415753,144953,36044,53572,177773,734532,250265,172335,72931,5374,24671,36167,14446,29514,18923,9544,14245,18935,336016,31768,21858,31971,47593,122745,5049,99766,782501,33709,76895,116450,36762,13809,102722,81686,186314,146377,103678,92718,2596,78729,9280633,252937,40478,67914,7780,60762,26681,35381,127724,15485,74813,903865,903989,197868,134296,630724,163439,56616,34173,7003,13444,11661,21224,18267,13186,82673,249444,636725,436210,54354,239058,4406,74592,158803,160319,3530455,6448424,64710,103361,397561,103654,363135,238208,159271,2137941,36381,13928,148233,193552,65440,17243,38276,235401,41896,22921,788224,136,70789,14755,135940,864502,45679,16009,1427523,516439,70977,14748,7916,232894,11725,383030
2024-12-04 03:35:00,77365,207461,39853,116553,17890,130348,297520,76675,194709,15505,200040,71139,86535,55658,61309,241629,730517,34314,151607,64031,26373,139464,36082,107794,53633,6710,408952,368229,119624,95156,813,35882,51624,179975,5763380,23291,70567,169289,70196,322642,88340,127911,3798,60084,92078,79214,38671,50807,169470,1319511,126223,981935,130523,126291,5623522,495630,2969,332681,129055,70826,198395,308613,216232,99031,109047,2190484,153088,20859,268533,18004,16743,213563,20930,17371,8533343,67558,104422,260687,32291,392542,602611,273433,39688,81171,468537,33549,9291,146320,367660,570738,103220,85153,43227,313952,76410,37257,54271,95602,247414,101233,1956,4846289,57222,172986,395787,328477,437085,34242,72006,53512,262821,752712,241873,178892,124645,4572,39510,31432,31443,12385,21029,19619,14559,6955,394421,30133,10085,58947,38508,44260,35192,205576,372718,40072,60907,90212,29480,10121,162716,82415,211938,168105,112837,69933,2793,68784,9377074,86831,35977,131658,15944,34967,33994,45443,170028,73353,42711,897010,746121,70755,224906,58323,45756,250832,112629,3522,29139,10770,19963,19514,10369,77423,455636,668826,461738,37363,214925,2328,118707,27162,154000,3575563,6544726,41403,102772,410936,98697,203516,202099,76471,1940927,32239,13759,122738,195209,133227,6014,55219,151798,24209,14106,807283,373,42505,16917,147213,1127988,71369,20398,1452102,358629,47291,11343,11483,217511,27545,349006
2024-12-04 03:40:00,86522,290905,44492,98648,30149,128226,170040,137536,201597,26238,164554,29122,104889,28576,65310,117011,1068542,91655,244344,48334,22611,534482,11923,157110,419968,5299,329666,380908,175436,175532,1269,16451,51929,177793,5586581,30707,71636,60037,112448,368635,155428,310804,4779,78677,85040,106837,42298,41166,186282,737843,142746,953228,58213,154974,5566442,474277,668,254373,142628,83566,975323,215433,198843,142700,112617,2228813,73044,59939,195274,25842,15643,131281,35532,44208,8536122,64977,101479,198938,71861,229174,214418,190305,23158,62940,323463,67903,23280,158532,408606,675348,123140,93644,31908,116110,30671,2088,31069,99049,68955,109363,1509,3483637,92681,181859,399020,71072,467575,20747,97788,69246,191608,667385,209306,182171,109762,1982,43974,62471,14569,5507,50576,28303,9693,12528,379146,236670,6437,74192,8457,94012,7863,42227,73278,11627,49640,85429,37639,13680,165792,102214,199303,130080,183107,64273,1820,87706,9473847,70114,44874,56813,61217,34746,41742,47468,118465,17883,66920,875660,677013,134336,100971,102727,71954,71972,37382,2914,22027,9980,482719,27671,8026,69056,274486,499112,472359,68853,286329,2474,87819,43084,148358,3639423,6519686,113578,63197,465395,106506,159618,188282,196456,2693365,21710,27826,135210,215084,150993,3809,35566,210064,34904,16738,910530,1152,85059,4896,113738,1453875,47217,24515,1544059,372700,47052,32661,2436,201651,19268,524453
2024-12-04 03:45:00,79200,269088,29243,71168,22738,82551,169917,77883,187985,6559,147140,70688,50542,11387,88353,39837,1129212,19915,393474,43515,19058,143332,6345,99258,23758,9652,559251,382067,87009,106571,9027,12003,77485,328130,5586074,43525,104577,672192,67116,225405,198404,126325,5061,59642,56763,78203,73395,44697,273590,247631,64073,916705,23442,122015,5412713,151776,40593,278767,154559,85125,1126945,125738,235523,92983,110790,2183040,44268,18364,108682,33787,22407,107536,55530,47556,8325165,147204,205536,252867,68190,217674,212971,166700,33223,99838,377663,10125,37991,194812,367431,943070,80125,40656,43574,26177,55279,21413,14201,105908,302417,89564,1478,3618015,103792,169374,407522,112638,446855,28801,83167,52459,174715,1734127,295899,190843,129640,4180,52721,52500,13787,19373,22157,21556,9509,2143,142202,38326,8188,72059,18757,61117,1412,48666,819169,46262,71526,99486,30532,6440,223476,76957,175929,121165,115559,76749,1348,120175,9258628,202241,74114,71849,32752,47952,45425,34733,125110,18366,56920,833224,699876,123353,98848,48557,34300,71947,77695,11466,13544,38671,350472,12057,7952,107697,277278,421991,477305,91539,323080,206,99875,62435,125574,3590902,6357471,10280,55207,773038,143086,145835,149687,154109,1428978,35626,31302,78724,124242,113698,5619,220262,116340,26819,16011,455781,1122,73070,9463,210550,1350816,27528,19553,1420562,354865,35141,43635,17624,275638,19675,263442
2024-12-04 03:50:00,98885,221973,27830,83220,16557,63173,180663,1084875,403423,35034,184090,171618,53671,23338,75600,92976,900357,210085,264107,52642,9209,123020,11355,63698,43405,11476,748306,153487,97442,128617,7358,19843,61938,172876,5580332,70446,73753,53333,109039,218847,111811,91675,11362,79658,46277,27175,65137,47772,212789,181397,39155,717001,93039,114802,5318264,322860,21057,329205,365630,84584,559881,175804,235034,109676,70837,2223814,74002,79220,157944,42403,4684,133127,31269,45902,8503630,77000,99007,236438,59460,192702,217268,176510,40686,28206,397297,26660,59079,310281,316341,1307414,84298,47631,73415,47958,40586,28483,51254,87703,105854,76376,9408,3919381,76158,137902,483272,76788,387515,143056,115781,56559,220833,724074,227687,131315,121876,5695,37407,66375,22139,33755,7866,45528,4971,1629,81543,120477,15697,33557,29564,58576,15860,21052,66930,25247,77257,104701,61769,7807,209234,84881,199569,81349,638236,49046,4429,389916,9435062,158919,42374,71238,9134,121944,42809,41793,195139,5156,73500,856868,640345,99067,34834,56532,76721,86370,46665,10764,14137,8523,254490,23695,12996,100541,302745,458237,419636,82878,354519,261,56872,34416,131581,3708896,6482410,29947,53273,847189,157821,157327,237029,150815,268496,20498,22267,69791,339293,77810,18970,31890,108896,8230,47170,982315,12586,125598,4083,174868,1399857,77075,62844,1870044,243672,52616,12271,5056,230423,18484,351893
2024-12-04 03:55:00,34230,78906,34822,75280,13987,188656,167072,52621,218814,28292,124574,47263,69770,43322,68675,83756,737902,114155,190103,38390,15967,117199,512492,69583,42005,11718,413400,171605,69588,118885,6740,15628,76048,184011,5712849,63506,101928,117004,398977,223327,130187,93420,7509,28667,32815,40486,22629,75418,155057,276524,22668,658092,53374,112843,5367454,1086222,11023,426266,158479,77032,642824,126467,217377,141257,93689,2258932,93723,79498,131631,68772,20135,227755,116484,19416,8515870,89939,50642,188118,40113,198764,227104,268619,26895,28606,366008,13003,28809,293808,342437,1428067,75737,67216,68260,112791,56285,41611,14456,115446,79192,67126,2250,3956018,109349,178744,396288,707849,370024,55311,111323,76839,173701,668355,209038,94667,137173,4288,24417,53534,4381,24405,25343,46012,8497,7145,160447,91307,30402,41982,20461,101870,9447,14119,49639,33725,125792,92569,67778,6506,102507,108440,259855,210524,75750,55633,1659,62365,9306895,233068,45827,26724,7326,40900,40159,48753,795998,10451,82310,816116,280918,119920,72590,92596,42439,84694,40032,5199,13733,40626,16736,68974,11472,99446,240044,429634,409231,123612,365142,217,65633,14901,159985,3632459,5966985,10932,46486,741756,228852,296779,320672,184327,58865,46499,32189,77216,174687,244551,16592,113029,556685,24735,428347,900502,6353,109798,5015,85313,1195321,63885,11742,1194589,399916,32170,16647,33868,244536,43607,254730
2024-12-04 04:00:00,64040,56415,76400,152560,26810,66683,117392,117445,180017,23299,173446,79465,148374,33442,47351,106121,639730,38420,158170,75739,16947,137596,18359,63489,49139,5814,274280,631436,65684,100077,11545,10852,82752,170119,5729334,72276,84410,65466,187601,284871,134020,243816,19645,23147,12992,25540,52216,53203,197457,237948,29935,617312,56146,120156,2702139,3920770,3759,263531,121229,80121,638913,180005,257251,117362,83487,2258018,55711,24510,127618,18191,30472,524907,86499,17281,8312701,53352,75956,130642,42953,169213,262634,233101,26892,67536,434199,16447,37049,268245,588628,765006,126942,77733,84809,69520,40461,11293,13509,101255,54705,63927,2802,3914872,59834,212226,429607,709045,371867,12866,75272,61560,258251,775417,128688,80039,115638,4015,33236,41445,3152,30131,29819,38943,15830,2762,138197,54305,18105,31977,10229,136185,31985,49635,47678,24710,38868,69744,50615,4644,203258,110704,186380,227244,58023,37362,7509,95712,9449617,94530,56893,41862,13531,45706,26798,33736,113691,7250,57578,786407,1508755,104201,159429,100365,89820,97521,293921,1736,15307,9466,47704,29123,8976,107584,223539,470966,423878,77383,319265,22483,132658,13454,161848,3758683,6133712,13618,123827,570089,183411,190439,215180,124903,199473,15525,31540,81252,101500,83119,6687,83598,102417,48479,512401,893619,1347,57922,7978,103032,1075686,74898,13984,1081485,419870,29791,16275,18677,304677,51393,807034
2024-12-04 04:05:00,46308,18962,47250,82155,40392,315770,139391,71009,167413,21439,206718,301488,261946,97307,38518,55658,897427,38139,240656,43756,40240,436372,82085,56114,25878,6621,319106,317458,32131,144523,5291,18789,198605,145563,5610075,68026,40718,53662,222553,286930,111937,127806,20639,35452,15653,39550,162596,67976,2457551,214379,24136,168486,46759,96777,6013249,525055,10653,265444,108521,95275,555161,142988,276299,167915,135707,5333084,84409,42608,218795,28634,39093,577180,78672,10719,8570670,32440,108238,479302,40501,191149,216008,284507,31603,98826,408986,23877,51709,593907,423634,905412,95374,91265,50166,70845,51118,21049,28895,198170,792060,86352,39423,3708522,82405,141850,444854,1039536,418957,11030,46943,226565,178112,627876,191462,64535,101221,11304,15173,41700,26628,43998,5669,22569,22765,5292,89542,111289,15310,38008,4707,24459,28195,59772,76304,12525,46132,62744,58031,4654,125218,85110,157927,184987,118809,93993,1994,139223,9463111,108611,60362,67255,178908,64956,43406,19472,122702,7405,46301,765829,399891,104124,84791,60831,72474,117768,581915,1971,17201,9592,17202,20105,24442,119547,181328,478010,465944,66038,325894,8219,81119,4796,660735,3662978,6287525,27225,250964,502079,137922,196907,171281,135550,178310,15937,38080,74044,199617,98394,10354,79116,86095,30413,738511,899535,1697,69107,3647,156031,1144643,216297,6745,889061,626265,54884,10134,3601,234649,96211,401461
2024-12-04 04:10:00,34432,44656,61451,64143,37473,735570,142957,73661,171219,16847,97074,75825,45393,87636,119064,91053,853411,33054,183590,39771,15388,331892,3154,41110,35280,63950,290925,277698,92418,120352,10001,16566,143040,166267,5727573,57231,56741,47223,367830,165357,73200,90273,4103,39939,14454,60107,67771,38303,4687257,246672,490505,531227,27722,173436,5593398,204260,3566,247132,111387,90110,545797,119727,241830,181475,300892,7033004,81125,40662,272296,19478,73276,171895,59862,18786,8341169,36080,84936,449083,118084,207355,248439,298472,22279,100724,365288,9286,15603,213569,637291,737043,84798,79804,42221,119621,30463,19617,32457,132265,69439,117221,13323,3755062,149814,167264,497298,387339,432649,72470,83396,490830,112587,575302,198145,146476,170580,8891,16460,61739,14801,26836,9621,17356,2454,2927,124437,56145,6607,37087,8278,29580,20554,76092,53964,12582,60702,121019,54710,64963,155342,82377,179078,125092,61570,43412,536,94560,9261678,142106,56163,45911,13236,38811,52364,33750,449784,12891,45585,643623,356800,89928,88004,143215,33376,78377,117021,17610,9582,8924,11167,17847,22148,99326,104411,992619,507128,117813,620442,14982,85799,25243,142515,3609850,6119673,43366,41049,390237,171437,139180,166117,208030,274013,20113,37942,52462,126748,69230,10800,226697,116367,124596,731687,772335,7205,98436,5250,117471,236585,390976,15687,1765507,398692,37932,13902,8706,210721,58894,615819
2024-12-04 04:15:00,20904,18923,99126,33242,33170,318774,180024,29631,202663,31113,151966,40655,75533,44786,41661,71535,849295,40575,125551,32713,21525,151671,7813,45632,28250,18593,244669,234457,117992,108996,19565,42081,70116,242573,5669465,77081,88666,37642,218815,178098,74900,119626,8488,40439,6763,101331,10126,22561,4317703,168286,379926,895120,50930,112979,5179752,320702,10760,233672,119091,66813,621052,144106,290538,111483,183555,6883410,55427,32630,137360,16903,50598,183143,41734,57720,8432670,26678,285533,479074,27419,186661,213210,222949,83388,94816,333420,13365,7776,174946,1294273,649650,86840,76586,35342,65273,12229,52122,61119,74426,92217,113947,6453,3896382,189896,103635,399566,137193,385258,36367,83555,513492,314687,633795,191690,84620,55178,7696,16434,52732,20521,35208,7884,11264,11669,4976,106297,600513,11417,61769,21593,46530,12896,24662,78091,20319,50098,120884,36621,38733,235443,128576,186163,111148,111770,194258,4012,1129292,9409381,85658,54565,34342,277204,76348,34386,64273,323153,2627,32201,138840,700771,38937,228975,223570,54959,70645,91772,16373,14837,18782,14191,29152,5623,78627,168629,989243,507640,85333,297737,7150,123276,42649,181683,3845183,6197523,32410,76765,230796,193015,185817,181482,140918,131427,23604,33031,51140,215633,73656,28167,179156,126784,34496,791797,591345,7930,116031,26465,101075,165094,108221,10699,990971,681957,37368,25823,8110,887984,99958,246930
2024-12-04 04:20:00,22916,31902,148795,47914,19038,94095,1101798,65160,203660,33934,148554,50847,83448,33605,163893,27588,941496,49212,120340,98763,23969,331821,22805,74252,45857,22578,302341,495645,105127,524271,25098,37043,85181,196265,5676659,260708,56754,59155,243975,164039,105131,116246,6353,43917,18057,31420,14555,91147,4855013,157935,61236,897944,27576,72423,5205725,191112,26316,226773,136034,57378,687999,142764,232280,93594,113147,6942807,57066,33120,111894,36263,32902,185959,13562,84969,8472977,186190,209367,444718,74151,145275,222129,248741,43524,99574,417315,3287,19134,222118,957231,788145,90384,57442,17597,236414,43321,17199,5884,296511,103283,136413,4941,3622335,128228,128100,404875,94492,390469,26802,109376,476115,184507,706789,179635,102520,53589,2128,25588,61423,4943,36523,1708,10315,19129,4798,75264,53150,30192,27089,13492,25086,10320,45620,87054,82820,130631,142593,30233,30277,371929,99122,188224,90248,74368,99753,1481,820034,9238316,91840,53578,26884,56435,33382,29604,138604,131331,5396,32571,72157,576041,31216,252943,520811,93372,77232,65210,18087,5865,8724,73261,36644,16088,85814,322987,664642,475593,84417,259781,9520,138921,20705,149147,3838053,6152318,25051,36470,342170,327325,181736,139107,241443,108902,21680,31553,60600,133454,56442,10794,169461,138942,22980,959166,899542,30376,80219,8989,101688,169939,117555,15422,1496302,611945,49604,17970,1189,216961,114226,337578
