timestamp,Cell_001,Cell_002,Cell_003,Cell_004,Cell_005,Cell_006,Cell_007,Cell_008,Cell_009,Cell_010,Cell_011,Cell_012,Cell_013,Cell_014,Cell_015,Cell_016,Cell_017,Cell_018,Cell_019,Cell_020,Cell_021,Cell_022,Cell_023,Cell_024,Cell_025,Cell_026,Cell_027,Cell_028,Cell_029,Cell_030
2024-12-02 01:10:00,1420701,3769437,1412777,247534,680104,535212,641425,2316262,152452,1959288,2423274,290931,643726,1891780,4289893,1274864,899863,77428,845688,517002,421806,535028,1119983,353375,169357,616057,511754,231523,494582,133982
2024-12-02 01:15:00,1246578,3366774,1445898,550359,687779,534410,848866,1947733,246468,1782017,2210984,294546,808308,2275043,4385219,1745112,688534,180635,530114,498800,460902,393826,1652531,366644,98099,652120,555271,257565,565563,147515
2024-12-02 01:20:00,1836685,2655680,1612712,840853,558387,443230,830896,1769401,740629,2150141,2151959,281264,941661,1970806,5455685,2274115,641519,145529,533737,520295,713235,391689,1016181,338377,227760,656973,450718,194899,521949,120517
2024-12-02 01:25:00,1623176,2549962,938604,876493,574401,588146,643172,1977933,268122,2270085,1745754,285004,659605,1659057,4116192,1330458,559508,307838,736576,458442,331716,453721,1046093,311017,162291,520958,328826,220167,374173,137301
2024-12-02 01:30:00,1407893,2543093,1391268,168996,609075,491734,605727,1895051,112640,2503317,1673071,218640,829694,1403174,3918761,1272815,659441,77714,508610,414486,239815,1920326,1305886,424400,525932,602672,285921,186765,469012,239419
2024-12-02 01:35:00,1208170,2962634,1109106,5344419,558726,423832,788247,2375173,115361,1096366,1837396,164565,1003767,1372090,4220737,3174577,574090,122603,325856,416836,218050,1674427,1118082,386796,811763,855949,402810,147525,308592,675154
2024-12-02 01:40:00,1250823,2342820,899870,201100,732560,384699,730689,1566813,196293,1512805,2751099,123090,1484705,1444889,4264225,5970126,476796,92850,777587,402199,345507,574298,1169026,334433,649118,736472,407227,141977,336900,94418
2024-12-02 01:45:00,763095,2408632,851188,137786,666531,361817,1288929,1626103,216123,1302287,1703617,190915,1300278,1589020,3851414,3050185,339931,134462,494948,366235,340673,401666,849309,272733,196346,532521,512899,160907,296751,97282
2024-12-02 01:50:00,654783,2501300,699877,45091,674650,405585,1426594,2000394,99629,2289702,1381197,94207,672441,1394434,3872286,3171124,334905,93186,513990,447709,246300,782043,715832,407323,880716,583530,526143,145653,543308,74183
2024-12-02 01:55:00,539505,1722945,788582,66552,577577,313564,1301199,1937422,70536,2075290,1728408,114564,1191714,1145549,745465,1655434,280474,84079,234092,273958,259250,276927,794650,303527,935929,476496,309329,144857,329822,62323
2024-12-02 02:00:00,672259,2017630,1344962,116040,896317,228283,958759,2069411,497928,1998068,1937457,160150,1326637,1192282,637062,1000703,266988,110305,240866,327580,214265,278810,1141987,412465,876180,655369,389624,102625,264532,35346
2024-12-02 02:05:00,670320,2048134,1215754,82065,541733,258475,630620,1369944,88832,1775366,2027091,150232,1071305,1102571,650058,1374454,372778,82203,277724,270582,311301,323218,1223600,468199,870389,590851,222009,202660,292827,39784
2024-12-02 02:10:00,523013,1935697,1372304,125549,541437,255491,564302,1033364,345896,1870362,2080986,281774,1130289,1023512,506226,1021058,457020,115869,269043,278233,272436,271515,1139098,462765,653891,414404,348681,111646,331382,54359
2024-12-02 02:15:00,483819,2047792,1579302,102052,501471,256195,487476,851849,713469,1933788,1537633,742691,1393613,1129552,587059,577267,392882,284701,566512,395593,367073,238893,881774,327165,673297,307919,343976,110431,522253,227374
2024-12-02 02:20:00,399603,1636684,1981104,88850,620118,256498,750819,715789,144277,804511,1118721,170339,1102854,959850,599960,583922,326116,81526,502930,272959,687521,276919,654516,319651,754367,374235,299203,164060,358574,450745
2024-12-02 02:25:00,634026,1792424,1603197,64429,565512,232663,765540,1048931,154099,657406,2436008,174384,1240686,902847,550736,423810,348820,190784,267709,277188,479713,266713,721450,240532,604184,549885,233450,145562,440935,244162
2024-12-02 02:30:00,574745,1708899,976904,84897,647028,249950,842204,835754,248840,1209054,842845,135877,1362987,913028,482323,387709,249704,206031,188088,397445,337272,325554,539798,249814,301245,837136,168279,133205,588224,131478
2024-12-02 02:35:00,951232,1635003,980542,152072,585936,167810,632680,552229,70948,1039105,1058385,147325,1439935,853675,438952,396449,248312,150628,262138,247457,298492,275276,483678,296521,215007,751535,138071,391772,639766,227845
2024-12-02 02:40:00,234769,1815675,846393,73914,493292,208586,956560,334173,171797,724309,784627,147032,924361,826575,363932,325330,230880,70607,213967,237395,329448,338074,420442,252550,251224,465973,311557,92591,291615,452701
2024-12-02 02:45:00,262167,1040016,741241,62947,494330,151961,640760,535833,197362,664801,749503,221244,979630,1192119,388818,222432,193981,63425,264499,254785,307005,275285,495189,210220,229348,568732,279753,68822,520010,245973
2024-12-02 02:50:00,292550,1009285,701934,87630,440080,122255,763840,454456,111322,870369,674257,447734,1137395,1132248,351607,218858,165094,36142,256854,206430,162338,189057,589480,209033,232669,219614,290984,129303,599883,602517
2024-12-02 02:55:00,308785,948940,646693,102181,408891,139455,695091,455464,49522,1714115,821648,175385,584636,900057,335002,407312,153001,34196,96274,231993,158208,250299,737084,220108,166697,295822,213242,157651,323680,118839
2024-12-02 03:00:00,310831,1122547,773985,87285,374123,191904,582869,278110,80574,1309738,531076,218257,621744,932974,335184,234791,148803,38878,109191,241623,187796,1182768,1047050,243381,157067,254246,197333,138821,231352,334136
2024-12-02 03:05:00,289008,786747,1293758,57270,442960,183265,611621,258767,89216,698052,623728,189677,516035,763931,387966,235837,159626,48094,113571,254988,262861,226343,932180,276431,169400,209443,148790,100119,199809,495833
2024-12-02 03:10:00,322188,827992,830889,322011,365251,98262,516302,430740,71305,1442162,631489,214145,541295,820761,350311,490301,618566,44831,82359,472464,206502,344232,835168,159077,138471,223795,201431,62840,427311,614893
2024-12-02 03:15:00,377113,887926,740405,84260,353289,150328,850279,450597,72643,1758329,563024,147397,469458,565010,331723,705232,149756,122878,154640,255500,211407,225871,860455,158640,140046,1192817,166521,100829,328633,798744
2024-12-02 03:20:00,352312,916920,463883,84011,258568,140095,1105655,643541,547214,1301895,620352,88687,537119,472163,573513,525649,157200,8780,732595,141622,193228,240547,793651,178642,177811,1465112,210572,162828,359646,766495
2024-12-02 03:25:00,437632,1064538,134175,60337,221010,121812,1125375,617891,2742337,1771170,517222,84203,550571,421938,313365,218745,184588,30856,785945,136434,147837,186098,646276,178963,222083,201470,169712,157020,232877,242240
2024-12-02 03:30:00,393218,928429,192942,38068,243606,92844,1200013,249966,3351552,1294981,545538,55402,509873,393896,334908,230348,194887,28216,728540,137988,114787,206128,645550,245130,280469,209555,147001,110916,286685,54407
2024-12-02 03:35:00,526814,867001,124411,69825,279257,120474,761012,608854,3710169,1335685,458863,62630,628754,479867,303699,279184,153856,57296,731317,151442,132282,180212,843988,140299,802574,1997118,155659,177246,324019,102376
2024-12-02 03:40:00,281501,820773,125209,39076,335619,121829,908341,276174,1539115,1160662,514171,64230,516153,533139,295427,252311,115068,19140,767460,107683,87425,190511,1030272,153710,788238,680404,144499,186693,211639,59033
2024-12-02 03:45:00,270072,897470,126240,51246,252614,128847,395748,183250,85076,1280375,721716,75126,508057,471763,302396,295158,130624,31994,740985,100118,187452,1072882,527892,144952,832727,3242308,133590,136569,243585,76094
2024-12-02 03:50:00,253098,1012273,100631,38445,199037,104211,773259,167968,29058,715638,1102914,98564,546371,385665,428309,457749,250617,69477,768320,77724,123628,194351,393575,106505,759848,978757,162302,153452,188917,50793
2024-12-02 03:55:00,233344,1175967,103316,49307,180142,109266,467556,189360,321303,577400,1209261,185631,464931,335514,354156,275864,651080,44207,190176,107110,201141,1204464,469618,123623,768178,1283910,134335,123657,219485,61389
2024-12-02 04:00:00,210833,931267,101139,147354,232189,88067,263226,223400,2889841,456491,1386730,85010,439339,548239,250067,226030,209280,138329,88897,60860,185077,269078,413286,79291,155446,936350,161772,252115,273515,45867
2024-12-02 04:05:00,194459,748811,79307,132883,252790,98788,308937,204832,2299877,504708,1353557,99228,418362,468179,188235,302797,165019,91094,94127,112071,212690,311299,851379,58549,574887,788566,169347,61820,258135,121594
2024-12-02 04:10:00,157185,1110466,73947,106307,192615,118537,253057,358649,2033455,393422,1259823,122241,418336,583302,190650,213072,661339,478449,91425,167885,113757,291736,1101958,71693,430055,1106976,129678,82943,516595,70049
2024-12-02 04:15:00,254055,1162998,377771,68800,205232,111991,228322,495046,819041,337058,1144265,42540,364953,941616,206252,202736,585163,24836,112087,168878,78983,274074,1519913,85800,216655,726484,122511,67548,566763,78619
2024-12-02 04:20:00,222631,1068118,4594073,68961,177244,107417,210658,257279,54238,373589,1246230,57796,555818,452202,143174,224914,110283,10784,124198,100844,68494,219304,1336064,123650,61271,690011,155211,71338,350044,37210
2024-12-02 04:25:00,271277,1164263,1341454,116137,165833,80708,232782,264229,81798,410933,884090,79588,482010,446247,149817,216848,55727,28140,217352,113927,66027,253010,1702727,104548,81232,244247,188436,47934,163405,37901
2024-12-02 04:30:00,191193,760428,83509,78526,197162,216008,269000,396510,69015,433996,957785,60433,312396,732133,400808,214444,86704,21267,84683,90953,79033,210149,942062,57502,115088,393975,161840,56776,356905,34124
2024-12-02 04:35:00,236791,861163,85290,122076,175809,152200,213903,695929,105156,330882,934417,37250,336303,875738,164920,247329,79881,23575,100226,153523,114191,182403,633542,117573,69289,260260,123313,51858,322382,33625
2024-12-02 04:40:00,206951,1220668,82690,46966,162866,79765,248854,498105,43997,316850,1014658,43941,275374,531850,194644,224031,78402,39582,142592,98210,86089,165696,310630,56607,74866,884462,141770,73148,334526,65096
2024-12-02 04:45:00,301916,1604151,77412,27486,189152,76871,361840,250576,101870,363090,801016,42944,238732,612522,137901,148913,139859,43528,127762,267658,109414,202513,299744,39609,41681,291062,168226,82013,189493,29410
2024-12-02 04:50:00,243981,1000206,58438,27017,218336,44820,325291,351213,154250,395885,674215,57030,372885,543758,188056,242153,72912,23688,102727,138374,73975,217836,249924,59442,59059,122004,170794,58863,164653,46726
2024-12-02 04:55:00,297887,812820,86604,46615,173170,55617,367344,845248,62309,362372,668163,93112,407077,386098,197041,332973,124804,48428,93135,117087,93245,244613,275519,56744,42461,437380,131413,61719,121689,69392
2024-12-02 05:00:00,290354,1287554,56005,61238,249108,68817,304073,940966,82232,679823,373816,44877,331016,508767,242776,187126,95768,10398,142083,255005,98281,211744,327521,57718,67614,147498,100265,75787,177376,1755552
2024-12-02 05:05:00,285581,1175848,62818,36679,124076,78946,257475,642358,52883,739423,471917,101123,505855,569449,220992,198811,62595,11053,115558,248196,107388,292518,363753,84363,45403,218966,1249070,91777,144365,73273
2024-12-02 05:10:00,287533,611251,176015,16294,145526,67291,413076,784476,79488,754895,347757,139617,379148,391007,226764,124829,62745,35758,118622,94820,75280,194057,404361,82374,27550,296663,1354664,66410,114061,56883
2024-12-02 05:15:00,529055,556634,138285,44256,196494,99218,261247,969023,75063,733400,232407,85681,421638,323380,187896,127504,72893,41026,108451,107321,124847,210932,361265,98078,47869,174158,137538,94635,83578,43325
2024-12-02 05:20:00,218116,748359,145631,85284,235158,78291,432508,622582,65969,795760,235505,60421,305054,325626,185671,137006,90770,30013,128715,102506,132199,110952,296623,104907,112941,482207,132733,131855,779563,52782
2024-12-02 05:25:00,215487,666511,49147,131617,166040,79859,445605,613232,39159,725896,276508,70314,346043,284940,141945,189460,116387,62029,104896,86270,126573,124342,366948,105722,60057,132444,151607,88487,63851,62417
2024-12-02 05:30:00,244341,1326486,49250,95396,237619,67368,323847,523215,32313,705568,246972,86746,336761,343183,207228,211633,67684,74528,118438,70483,418002,212917,657954,59404,77111,131209,147046,82618,95620,44164
2024-12-02 05:35:00,279663,1256269,62100,49693,213946,107082,383261,210687,51155,487192,222657,222673,679293,335427,209953,192040,50918,56498,93718,56021,174355,159622,677695,70099,77003,104216,115830,89539,147841,40025
2024-12-02 05:40:00,256399,1356045,42014,67792,232218,109852,462100,272424,90404,446103,239682,116493,266954,435025,141733,205366,97562,83926,76673,82579,98518,184793,419327,73350,81207,201909,146151,94746,89455,24007
2024-12-02 05:45:00,246331,1239103,75833,64926,201210,73838,526199,227507,87486,472709,392245,61669,273939,465455,170867,235310,77409,55174,135711,78809,63709,233358,331823,56322,59244,166311,142631,103325,85854,27527
2024-12-02 05:50:00,274530,1006838,57640,301227,230696,63420,462092,308210,67856,638180,418590,52464,373276,590762,130415,199489,130276,52050,156866,109449,62295,196238,398674,60193,50311,287612,1242858,79462,117343,22087
2024-12-02 05:55:00,249714,1038136,72397,86406,169223,209425,370404,322230,127570,487512,374513,106706,382353,324460,141579,287788,89506,33411,139872,101055,106847,292656,387656,65311,67416,534173,159218,92030,95687,107786
2024-12-02 06:00:00,199132,1034272,107844,44052,196026,92555,653416,335541,166021,492833,303945,83396,288318,347821,115870,187020,114161,96747,375461,166909,100028,199961,298391,103919,100362,579131,198033,42736,124312,40568
2024-12-02 06:05:00,223032,969863,102771,44167,181586,105506,368397,265750,140787,508857,426981,98575,335589,325916,138728,251384,132850,39290,125379,146418,383480,315916,336962,71538,110260,562065,78286,86836,116056,73892
2024-12-02 06:10:00,234464,984459,136496,115874,225332,124929,389833,336964,159890,607518,413116,101092,272124,325989,115322,235494,161715,95091,237586,142138,362244,387880,255996,115119,60397,562600,171167,61385,146549,51774
2024-12-02 06:15:00,270893,1577505,102650,126209,185648,142535,374192,228392,280332,800884,493596,163218,531003,301585,161489,173417,588907,91258,148139,112185,100146,465483,290047,139467,126464,545837,115282,82625,203586,56307
2024-12-02 06:20:00,396371,804067,170934,80186,290338,142862,416008,268514,216480,640052,636991,167023,709815,361363,186841,160793,217397,120534,157813,97553,125591,321196,240977,112506,55327,693337,87813,99230,212671,47875
2024-12-02 06:25:00,297290,772990,186046,52929,432820,157526,314592,277773,202315,452764,712632,150787,308073,313724,227316,197035,185414,102499,166596,121136,139618,360476,218374,111300,45881,427537,136870,117906,223053,41928
2024-12-02 06:30:00,424370,550342,152326,137160,524555,152633,384867,400895,255437,500796,474990,141011,201919,498070,470238,401414,237658,172824,298914,128759,181420,511888,379365,209185,47214,267109,206473,174835,173109,35420
2024-12-02 06:35:00,522087,759339,115331,116733,407459,338775,317870,365009,190197,392895,244383,126571,265004,461601,361057,268125,572824,74715,221017,119560,191217,395558,261904,256414,268143,229704,125867,224750,152573,51662
2024-12-02 06:40:00,771773,1319505,234054,117446,370224,201164,354471,371474,312730,441435,286782,184733,309223,377433,1126922,267444,272456,183330,204209,126738,168108,379199,346792,118672,923290,182198,172106,192195,177367,80800
2024-12-02 06:45:00,526964,1184387,114932,223388,343153,206715,356117,338933,326761,646955,294982,98575,226933,316002,371575,284751,270029,162581,376626,120233,236752,494136,326120,124676,583052,241794,340086,189726,349740,92649
2024-12-02 06:50:00,611321,749607,303713,145399,440189,292426,321305,389243,357490,682160,369044,115511,284277,386196,279388,377490,247230,190903,206990,171570,209731,495455,465049,198943,419592,227364,505236,229307,310549,127702
2024-12-02 06:55:00,595062,788793,379392,237261,363494,231361,446847,396328,316741,925816,942374,195781,401241,433355,186260,373017,280193,251656,290743,184106,265615,614060,378242,184132,709666,254518,196829,1623674,329545,95045
2024-12-02 07:00:00,606474,1100931,798616,431068,474551,284170,578898,474852,344673,712392,814459,176772,425393,423222,235106,288033,517664,266210,264293,240955,301184,535385,399559,268463,763874,343841,156952,1633782,391128,116306
2024-12-02 07:05:00,687823,1230048,493559,511855,612320,362713,482826,560209,368061,461247,813190,246421,387044,703490,257252,786656,637160,326968,334619,172460,230703,485670,607151,211695,817726,340828,159542,490977,453181,63045
2024-12-02 07:10:00,1305153,1902110,590902,457290,450884,540945,539195,633169,573893,456514,927015,209768,348733,556207,572355,429043,239496,445542,291296,270422,423573,524498,6664855,186703,675570,428546,1133381,213162,567938,192736
2024-12-02 07:15:00,882817,1874295,451947,2908197,482218,904206,459962,655197,571831,500432,1094943,194597,508532,405501,239001,434760,241686,503943,226164,214251,649478,973930,401684,438661,277342,532537,211791,249779,453409,246413
2024-12-02 07:20:00,951104,1628163,529771,365524,458577,604102,532593,580656,366464,592738,1206901,255810,357038,637665,220888,575370,408622,383998,555089,920232,442783,1160417,493597,251411,310970,669848,166356,248698,695697,54136
2024-12-02 07:25:00,1174809,1107503,629965,617200,571723,735883,579072,794629,709744,464397,1143924,188164,302216,533625,333781,332387,684786,450709,225711,931477,496987,754400,1177044,591501,565022,741848,218436,322337,583927,138843
2024-12-02 07:30:00,1636011,1754403,525432,1118827,1030443,858535,575574,1082172,544623,553368,1315143,233753,814914,786632,427450,542143,516845,563321,307031,551241,477847,558863,839171,267577,590988,771817,251005,216288,527344,211283
2024-12-02 07:35:00,1634534,2920343,639504,871040,651043,700270,687180,828284,693253,676750,1284432,268389,820589,452675,421350,761776,601911,542360,265805,260983,1129982,445058,928991,371384,207554,753274,198383,157242,610643,407319
2024-12-02 07:40:00,1503888,4884329,648000,1196854,644907,739155,606996,1216786,841074,834025,947215,228861,938720,1085596,467162,582025,679945,502994,319772,608294,428371,520016,886593,407134,176217,738982,791287,157039,742488,390442
2024-12-02 07:45:00,1598960,2273559,1161263,1638660,604923,621281,1034792,1016465,460000,997175,666016,301893,602947,939298,417812,714620,643616,459401,326219,307495,558508,584352,964853,386930,175546,702709,432738,276716,526207,159686
2024-12-02 07:50:00,2006027,2015438,1363436,2684406,1011781,830358,744556,1026077,521033,1278551,641815,275256,694332,910330,284392,639917,593140,792379,352120,348257,787759,614218,1123814,268810,224563,838170,275940,198918,827395,273177
2024-12-02 07:55:00,2126672,1698328,1403560,850458,1067096,908331,647580,775707,520525,1223447,524467,358650,558858,2124402,180394,569439,864448,607606,710910,584721,470090,591906,1546476,283446,342718,1027409,279560,314569,793639,262341
2024-12-02 08:00:00,2004326,1850868,1405346,871555,1133556,920780,1185906,927465,1133996,1158449,848691,403820,1237052,930736,198796,587675,1416203,678796,668780,542947,722991,644287,1196760,413069,394282,1012456,379407,515955,1064928,223919
2024-12-02 08:05:00,2074036,2092300,1387151,1440853,933897,954221,759017,871756,850619,1277124,913875,653180,1462678,752274,196096,623549,1207371,740326,486351,911649,597387,1046287,1582794,602078,321850,725668,211699,1117421,895673,155456
2024-12-02 08:10:00,1691031,2139385,1309596,844931,736222,1007519,660557,729466,825738,1460730,799404,555993,1468808,1357491,185023,640306,1510399,1112694,494978,682250,650866,795677,1393633,776078,358056,860158,266839,1128772,1187403,297278
2024-12-02 08:15:00,1406211,2082839,1063474,1018211,1110028,1251550,794952,840412,873801,1345818,836165,1082872,959061,1105029,251868,669334,1277332,906377,281427,1215588,699677,498625,1481722,1397471,654145,688054,364792,1112364,991624,545779
2024-12-02 08:20:00,1699675,1867045,1305573,847903,1473636,1130543,1032591,988146,1067686,1244189,1113547,1206515,1194828,2982215,162101,738013,1255664,524693,414066,1467276,580120,864872,1331416,576246,474265,646397,297546,1046982,1198567,238052
2024-12-02 08:25:00,1747143,1932017,962056,1162455,1794215,1112817,1048413,1165379,940663,1304861,2244664,460721,1222073,806335,217861,586756,1045670,1750573,571231,1275841,854636,645060,1655745,574422,514906,1041046,332829,1034539,1602686,204231
2024-12-02 08:30:00,1543586,2345402,992795,1040081,1513983,1040359,1664888,836430,1141714,1086998,1932467,415245,883670,805104,221061,513934,890836,1123495,464264,1110695,707678,608447,1371881,573756,282023,1066237,653428,1077046,1421720,195338
2024-12-02 08:35:00,1663024,2013493,867342,950921,1062483,874367,1631718,888936,1096808,1033601,1893170,506422,682750,855833,241399,737846,1020055,1063254,381868,1623396,657692,457464,821515,631762,316522,668809,823998,1266815,1476287,274380
2024-12-02 08:40:00,1347105,2786208,829713,966335,1925429,1020478,1768248,1131609,617703,1305134,1546476,661498,804820,804685,186352,936627,1367190,487815,426613,1905618,562847,506674,1026275,619524,452795,1787342,510666,1207968,1360203,213639
2024-12-02 08:45:00,1562564,1112866,1086943,984262,1893551,943685,2453174,921935,534683,1163882,1946436,632488,817119,679124,227342,760034,1404349,817262,652130,1140808,864641,719674,1301807,966592,1146703,945858,628190,1300301,1190864,227660
2024-12-02 08:50:00,1373068,1476532,1417467,799133,2474838,909261,1928615,1287001,684990,1253765,1898796,1589159,812018,750089,129553,949550,941039,676303,651153,832444,660735,724685,882573,1519681,742045,764357,551060,911106,1175415,220771
2024-12-02 08:55:00,1488297,1932279,963756,906824,2548997,977931,1556814,1158584,697672,1442713,755655,1176806,794079,1003206,217467,892045,952358,670357,495619,1580827,732325,662985,896800,1739869,644962,439072,499300,784138,1165507,260177
2024-12-02 09:00:00,1496117,2622289,991555,596886,2261647,1209590,2211848,1043433,555269,1486633,1965907,1095244,889637,1009838,239585,951716,839874,1812072,563732,737852,2005896,892750,1019863,1433910,952259,542618,450251,783056,1128337,347638
2024-12-02 09:05:00,2684320,2724038,1107274,2154965,3187800,1371520,696283,1296021,530009,1309995,1465969,877057,817586,884030,274637,973759,820123,617609,504524,1166031,1428250,729858,1110723,733255,875819,1133697,651796,1010714,896877,470515
2024-12-02 09:10:00,2149804,2807692,1095537,577754,1513586,1032408,1122616,1281714,648413,998034,1177055,608699,426238,645769,572280,1103897,1038210,506228,561557,588052,1378770,1011327,971104,877134,779648,442233,680824,875322,1168166,202497
2024-12-02 09:15:00,1219599,2561375,1118802,851843,2473314,1528356,1569073,798686,957601,2129020,893790,656573,438645,696007,236691,933725,845356,975065,683092,600599,937989,805039,1147915,1517812,691491,493516,624118,960368,1529507,280909
2024-12-02 09:20:00,1378547,3527751,976413,1659841,1780011,903609,1276666,1265985,698029,1319872,1001571,877126,586724,1174185,344973,990603,991553,824725,767529,787143,2124276,1521534,1554020,1073354,654800,1540760,1138019,791528,1721562,412053
2024-12-02 09:25:00,2234612,3080778,1253865,1178157,1318024,663889,1045387,2258767,692253,986940,1215510,1109624,337683,1408567,259993,996819,790351,793836,845579,6205321,1229166,1568421,2212535,2336958,1217865,618516,647442,918563,1330520,503406
2024-12-02 09:30:00,4197132,2657002,1239629,934975,1994491,678150,1553906,1683008,839544,1101439,1339533,557357,405644,736717,330506,768245,733506,1526644,631426,579681,1250610,1435418,1006277,1073023,809219,558439,534117,1285400,1425049,686277
2024-12-02 09:35:00,2393432,2879985,1289169,607644,1913358,588432,1503836,1102934,614412,1276726,1842939,471638,891139,640498,605616,905904,544293,850649,493219,426819,1075251,1563017,2247596,950152,1707426,571740,399414,1732479,2217379,644519
2024-12-02 09:40:00,1397401,2459534,1189140,1090821,2736300,782592,2037824,1750096,772348,1267529,1672964,835073,615804,589958,354673,1253180,789568,537726,620181,457622,932277,1103376,924298,929828,1494437,503015,547323,1616846,1286764,1408664
2024-12-02 09:45:00,1591454,2152022,1238291,790565,1229587,755098,1936311,1267969,1043947,1196707,699788,1084707,493341,610298,400730,664917,737368,762747,497587,487505,1331880,1287823,1000696,948318,1797280,947657,957435,1405630,1531172,1413690
2024-12-02 09:50:00,1365687,2922682,1308637,724360,992172,820592,1540307,1040571,1081130,1352115,1528244,732773,706853,716404,644459,1000031,834286,1052229,693548,553861,1075359,2161482,1526912,762992,1219513,694814,948227,1340833,1610316,802591
2024-12-02 09:55:00,1249644,1755381,1311007,841093,920167,980060,2900546,621409,1038166,2046414,932275,613747,441921,588296,353747,541627,839205,1205158,524295,667763,660247,566795,1139551,752932,1670469,493350,971005,1836784,888132,707046
2024-12-02 10:00:00,1611724,1390754,1494270,960301,2253968,1005180,1851845,1020125,922570,1791728,885528,749453,589901,625233,434944,565032,1033290,1010037,869181,864286,951680,469645,1387651,1139491,909048,734605,679680,2068479,1053383,504470
2024-12-02 10:05:00,1990974,3194304,1206000,907475,3151856,1053930,2228415,1545742,1406095,1190616,1506188,1172970,580448,735103,549609,600685,1103022,1587866,818345,1504104,1285646,589193,1113015,903653,601109,483152,368342,1828043,1426955,489042
2024-12-02 10:10:00,1393453,1728649,1158601,901514,5352674,999711,2694009,1081520,1321092,1357808,1123602,637579,441573,793787,1167040,671817,880248,1517870,837843,940191,2193688,612896,1626935,772332,845957,1088638,292463,1679417,1535506,573819
2024-12-02 10:15:00,1377629,1899276,1252907,1163252,5235796,841518,1914062,983402,912874,1388466,1009581,674747,572414,822007,555857,690888,1062893,582612,991888,882705,1135408,795759,2069283,729045,1386372,1014314,440373,1764774,1529000,945859
2024-12-02 10:20:00,1429713,1978484,1425590,725513,4417557,1394164,1679718,1136487,1210125,2297345,1961723,1090554,612490,877977,1052823,557996,1948132,550680,1019708,1064397,1392016,461194,3309847,790253,708869,651338,571348,2460553,1666830,406724
2024-12-02 10:25:00,1387561,1632487,1242748,748995,5434845,1790626,1733712,1464555,800483,2105805,1269526,947572,634768,1384194,1139917,507767,2030303,914181,938477,977916,1745902,611217,1378270,930870,1085232,802436,484501,1307482,2677841,1347527
2024-12-02 10:30:00,1938013,3014546,1436509,708736,4672245,1614549,1469412,2055191,570453,2351044,1216139,957460,905284,1134751,396115,712564,1958992,708751,631223,935871,1788141,773946,1847620,730314,668390,435909,435001,1107554,5463706,919522
2024-12-02 10:35:00,1908565,2278080,1001372,958403,6352253,1684128,1438025,2480367,953180,1955303,1199580,1524019,712194,1420246,399124,695125,2302959,562630,816829,711612,1634500,506553,2039228,3744740,767039,433474,395470,1148221,2390158,1091509
2024-12-02 10:40:00,1825116,2053763,1729989,1343915,6237362,1605844,1333882,1638325,1063073,1453100,1002128,1448250,743573,1274093,259236,1106767,1928152,675593,1060433,726732,1250547,797058,1458928,1020872,1190373,429406,444271,1458542,3241600,769099
2024-12-02 10:45:00,1656310,1973802,1067794,1094776,7010277,2636635,1091836,2210413,869024,1920809,1125301,873579,518768,1373825,219489,724206,1559531,1040002,993514,1191605,1505445,832782,1733604,786494,1165213,520365,656782,1303180,3448743,507481
2024-12-02 10:50:00,2039965,2187028,1222634,994241,6865355,2304434,1423413,1907450,1083512,2306874,1128093,691916,458983,1534908,229582,993908,1327059,600958,1216862,1259411,1790017,1203784,1396899,863203,1637780,415343,622232,1480111,4316283,412921
2024-12-02 10:55:00,1816206,2094173,3167791,1072493,7004512,1027115,1421000,1793077,2860993,1792129,1290045,1399107,500570,1094872,255910,475026,1468695,954944,988085,1103713,1442839,774109,1748029,1000614,725352,632693,642903,1396702,2420469,389172
2024-12-02 11:00:00,1429089,1678293,1082608,995552,3407306,1161557,1216636,1312154,997179,1957677,1790020,1589739,547222,1940646,554632,506277,1082353,1124821,1053484,929887,2276784,1309641,1742726,1605585,1171804,564888,732283,2010540,1263973,504011
2024-12-02 11:05:00,2167161,1424489,1119303,1165277,1778580,1069951,979402,1269855,805742,1740871,2024056,1564250,457507,1655828,417641,646645,1086924,810970,831205,1891245,2414688,898652,2118671,1337626,985243,845942,347145,1613665,1174747,460189
2024-12-02 11:10:00,2327369,2547223,1058726,1048639,1914956,920261,1367402,1250632,985000,2085893,1854532,1239386,500723,983771,443246,747385,1103441,658971,899741,2474201,2090436,574596,1934590,1057602,915390,512733,541432,1551268,1307328,595005
2024-12-02 11:15:00,1417353,2225904,1136731,1021997,2007477,786076,1343121,1149884,1219702,2217294,1668386,1448081,737895,933876,503398,1037899,1297737,580033,1068052,1629505,2833012,622305,1396143,870828,675380,622205,617049,1316855,1251369,515014
2024-12-02 11:20:00,1375890,2553749,1182725,1657758,1727963,1312475,1780761,1114740,1165878,1835944,1798512,1296132,538857,1029199,533200,880482,1496110,584331,824972,1214368,2677618,650628,1481693,816776,1109753,671307,906908,1492027,773821,671249
2024-12-02 11:25:00,1053648,2652977,1240890,1613087,1853669,1268048,1945153,998995,1479848,2387958,1326507,1162049,502960,1520838,686597,831595,1408266,707303,821815,1488377,2075853,593124,1200377,1033345,944873,691000,665773,1157826,1233098,451004
