timestamp,Grid_001,Grid_002,Grid_003,Grid_004,Grid_005,Grid_006,Grid_007,Grid_008,Grid_009,Grid_010,Grid_011,Grid_012,Grid_013,Grid_014,Grid_015,Grid_016,Grid_017,Grid_018,Grid_019,Grid_020,Grid_021,Grid_022,Grid_023,Grid_024,Grid_025,Grid_026,Grid_027,Grid_028,Grid_029,Grid_030,Grid_031,Grid_032,Grid_033,Grid_034,Grid_035,Grid_036,Grid_037,Grid_038,Grid_039,Grid_040,Grid_041,Grid_042,Grid_043,Grid_044,Grid_045,Grid_046,Grid_047,Grid_048,Grid_049,Grid_050,Grid_051,Grid_052,Grid_053,Grid_054,Grid_055,Grid_056,Grid_057,Grid_058,Grid_059,Grid_060,Grid_061,Grid_062,Grid_063,Grid_064,Grid_065,Grid_066,Grid_067,Grid_068,Grid_069,Grid_070,Grid_071,Grid_072,Grid_073,Grid_074,Grid_075,Grid_076,Grid_077,Grid_078,Grid_079,Grid_080,Grid_081,Grid_082,Grid_083,Grid_084,Grid_085,Grid_086,Grid_087,Grid_088,Grid_089,Grid_090,Grid_091,Grid_092,Grid_093,Grid_094,Grid_095,Grid_096,Grid_097,Grid_098,Grid_099,Grid_100,Grid_101,Grid_102,Grid_103,Grid_104,Grid_105,Grid_106,Grid_107,Grid_108,Grid_109,Grid_110,Grid_111,Grid_112,Grid_113,Grid_114,Grid_115,Grid_116,Grid_117,Grid_118,Grid_119,Grid_120,Grid_121,Grid_122,Grid_123,Grid_124,Grid_125,Grid_126,Grid_127,Grid_128,Grid_129,Grid_130,Grid_131,Grid_132,Grid_133,Grid_134,Grid_135,Grid_136,Grid_137,Grid_138,Grid_139,Grid_140,Grid_141,Grid_142,Grid_143,Grid_144,Grid_145,Grid_146,Grid_147,Grid_148,Grid_149,Grid_150,Grid_151,Grid_152,Grid_153,Grid_154,Grid_155,Grid_156,Grid_157,Grid_158,Grid_159,Grid_160,Grid_161,Grid_162,Grid_163,Grid_164,Grid_165,Grid_166,Grid_167,Grid_168,Grid_169,Grid_170,Grid_171,Grid_172,Grid_173,Grid_174,Grid_175,Grid_176,Grid_177,Grid_178,Grid_179,Grid_180,Grid_181,Grid_182,Grid_183,Grid_184,Grid_185,Grid_186,Grid_187,Grid_188,Grid_189,Grid_190,Grid_191,Grid_192,Grid_193,Grid_194,Grid_195,Grid_196,Grid_197,Grid_198,Grid_199,Grid_200,Grid_201,Grid_202,Grid_203,Grid_204,Grid_205,Grid_206,Grid_207,Grid_208,Grid_209,Grid_210,Grid_211,Grid_212,Grid_213,Grid_214,Grid_215,Grid_216,Grid_217,Grid_218,Grid_219,Grid_220,Grid_221,Grid_222,Grid_223,Grid_224,Grid_225,Grid_226,Grid_227,Grid_228,Grid_229,Grid_230,Grid_231,Grid_232,Grid_233,Grid_234,Grid_235,Grid_236,Grid_237,Grid_238,Grid_239,Grid_240,Grid_241,Grid_242,Grid_243,Grid_244,Grid_245,Grid_246,Grid_247,Grid_248,Grid_249,Grid_250,Grid_251,Grid_252,Grid_253,Grid_254,Grid_255,Grid_256,Grid_257,Grid_258,Grid_259,Grid_260,Grid_261,Grid_262,Grid_263,Grid_264,Grid_265,Grid_266,Grid_267,Grid_268,Grid_269,Grid_270,Grid_271,Grid_272,Grid_273
2024-12-04 12:55:00,108067,32205,5518109,74023,55360,9858,27320,368,653419,3808,10267168,634,3844,5065747,475,10164,6515,3907,5811,11881,4848,19541,5570,30709,26161,11015,37400,6919550,5157,9465,223692,17557,2433,383245,715,8803,5430,24348,17787,15402,3617822,186348,26370,31048,116755,29838,192545,354703,24884,5337943,26339,31515,4538,21767,14127,0,11126,5988,33239,2372,2995387,331,11078,15992,11443,6046,4868,11002,6992372,1928,49936,17185,6297,2633342,116418,4053,24569,1955,0,341260,70609,8242885,20110,3700,43329,169744,99,48783,5316,5756844,9268,2861,300015,11620,7735,16506,12431,5748,34126,4157544,45841,10600,21993,43382,984,172588,21517,83,1309508,34334,29212,45307,33151,25761,35248,953,4235,31793,2899,5210382,53972,18577,8852582,23813,8160,34186,8443,10284,19995,65671,24240,7859,5759342,170566,67390,5630541,72743,81395,8459,256295,240014,150496,24045,11400,109676,3117,12599,726070,36306,1059412,10031,23086,1468542,2484,49524,1998670,67970,43041,43461,29393,42647,17604,0,53998,154257,26917,21388,23278,7276696,18949,14237,13902,24001,1883263,368186,2931,14242,4086,976,176626,46943,1277,35260,4267,0,0,11547,6462055,33449,1559,7631,73463,292,16321,7040,41195,191,27,8473472,29111,4579,492,1417,112761,13155,49563,14062,18606,57583,2572364,101631,42353,799,127606,332,3167544,10409,179330,111703,10691,546,902,259099,0,5580,2636,533,29727,390,34234,4374,5608,5978125,6622,724,33049,2331279,14238,28579,155,33946,18623,2815,3492,132604,13,10553,7519,2866617,2498,1815,78,32288,2845714,71954,12492,9455,1648,34732,21231,4094,16739,10716,37801,4570686,24369,8126,7641,2227,126165,11842,53926,31158
2024-12-04 13:00:00,24520,12745,5584295,11686,30335,9520,18315,800,856732,2604,5990781,96,1991,5186762,2376,13511,2107,19882,4230,3185,8690,21196,1493,24983,19023,6092,25867,7992940,1050,14625,111512,1986,8774,296733,10633,22444,24692,46868,107434,24115,3962678,130191,20901,24314,128431,128967,168424,68858,160806,5463047,20777,60544,1887,48113,5483,254,4620,768,11148,20086,3011724,171,5878,14258,885,3258,2058,3561,3926163,2,4981,17286,20044,2095275,131867,31886,24061,3712,0,234344,39677,9151398,14004,6695,59289,29667,698,40017,10341,6252155,3530,590,8561,61053,5692,51248,2822,8188,134097,3741461,84767,10618,68430,39,362,33319,5380,2786,1295782,1544,42862,50245,45858,25979,47499,1211,0,1418,1177,4672547,25151,5590,9262088,15079,14940,26155,2764,20253,28807,99052,25850,22900,6047960,127682,40679,5425454,46567,20045,22748,339806,132295,10344,114519,11346,168262,4623,9353,499083,280288,1246604,22905,25147,1826992,4156,47254,1548159,48391,38401,6324,22255,46206,47079,659,63051,109963,2157,40679,13879,6093603,12938,45401,31309,45316,1949773,122750,3675,8699,8792,1008,99460,860640,2782,8305,15900,0,0,22803,7182241,58614,42846,21902,153436,14991,32341,3644,47292,4023,7955,7640138,7790,9255,1,4585,57743,35839,27074,11236,1127,30847,2548474,4222,159411,13149,80677,19863,3625907,10590,103611,116801,37091,100,2077,77439,30,5239,4965,4681,19032,1716,13142,907,1329,4412392,127546,63,14203,2659586,177472,481552,7465,13203,14743,1159,1558,82775,12853,9274,11628,3140929,5025,9412,2148,4063,2489657,187248,18179,2039,464,12546,57177,6222,55905,12979,12500,3283924,22984,7908,13410,5873,61224,88213,63892,26104
2024-12-04 13:05:00,291222,13414,5556888,33089,22809,65547,2472,2020,544394,957,6833729,24053,13105,4814577,15825,40620,2750,22743,9111,45401,9689,112292,95,28383,59581,3128,13960,7107739,97780,38345,117386,18839,20158,55966,29530,54319,10751,59069,31870,31342,3652065,40930,26824,4726,65142,15243,102085,12408,26240,4477826,19280,63240,1560,147113,26615,0,8699,6,174,2982,3096763,5499,7143,23074,3445,9938,6005,8851,3960848,1,6309,12597,16768,2373130,85564,13448,60518,10604,0,464228,63130,10015028,24734,6864,39079,748,3681,28851,3748,6127877,9344,1677,6229,17080,8416,25270,15117,17001,38888,4369474,60072,8868,231649,2146,1098,2903,14245,2142,1046138,108,14242,73092,20244,16620,27439,3245,42,1348,0,6069206,63234,730,9436295,8431,13434,40719,3737,15072,35434,55839,18561,12999,5964444,70835,20784,4788489,8495,16387,7852,170736,27120,12862,30075,9524,82781,37084,13351,766443,34041,1092783,3135,30268,1805718,1633,35448,1382760,38747,32784,2516,15851,69083,63010,5916,33191,5187,4426,39577,11472,6113805,15220,40456,11832,12389,1982743,60293,165,6431,10953,1379,146382,912201,628,5879,16138,0,0,39284,7465450,32038,2689,34455,19177,10120,24450,12775,21966,1910,4383,6803731,6085,8649,0,583,67420,26013,9056,2645,520,9674,2660158,478,47366,8218,29099,21774,3012804,2142,82102,48551,52682,9730,3815,27588,0,1870,747,11556,17498,5888,5794,532,17712,4426084,6155,17320,33911,2827608,265036,59752,232,50970,65798,5752,2999,78666,0,2,0,2291552,5547,17822,0,7631,2540712,154846,19004,16872,221,52311,185753,19557,45675,47166,19773,3793830,6261,14138,6954,3895,33443,9267,36510,1107
2024-12-04 13:10:00,515276,25968,5117674,22744,7138,13587,18351,0,334004,4996,10845702,558,21981,6433897,11938,32240,5911,70481,3530,1217,34771,17150,1273,9447,16919,9853,11839,6978806,2211,18261,88249,43376,16658,57739,3886,13621,42316,39339,22555,23308,4622980,28582,20967,4736,59907,21270,101576,14274,12208,5531222,13624,35163,1839,105254,30158,644,2320,3355,1649,17968,3288168,0,7358,68274,3053,11761,23266,4927,5861190,0,43330,17798,6198,2652168,74087,7802,61031,7649,3338,101634,31479,11016237,8778,146324,7406,926,12827,96120,26703,7268211,1299,5908,20882,4632,24654,13296,14003,19229,19988,5259177,57210,2671,116711,5636,931,1829,4231,2,1185411,199,14588,210870,89974,26381,18370,2527,241,2180,10933,5622539,11929,1600,11699739,9052,22927,35640,786,17445,40521,86654,22252,25780,6283592,201245,51083,4871802,15782,11605,3273,700800,21414,13041,20003,22827,217829,17596,53018,453004,143015,1246562,7217,67917,1816153,1925,13762,1817005,22426,33792,5420,12545,68629,52739,0,17490,16550,6477,5479,7166,5364461,16163,14536,8462,17531,3477931,53114,0,9130,14553,434,84259,952887,1115,9371,3160,0,0,32533,6370857,12240,2093,18980,50416,9924,3619,35278,10351,7046,129,6391950,3308,8631,0,2557,46714,53107,16333,20096,4850,10540,2432137,4991,56575,14054,51974,2087,3641519,1117,34498,72291,32735,1228,63,34420,47,8667,1123,18281,12429,1035,8428,8576,17505,5019611,7540,724,958564,3049264,37296,27113,2121,18837,34426,6561,8061,25824,52,5453,0,1014272,10728,5145,0,6839,3028284,113145,20104,8580,1131,31608,61871,23031,32492,7697,30794,3327843,45364,53780,50926,50435,4938,129441,121273,67341
2024-12-04 13:15:00,417859,25950,5101025,122418,14400,4669,17429,7,217291,3260,9746800,4851,4965,6363596,205,16093,7177,19054,1666,10382,12718,35805,3616,56508,31013,35341,4903,6002957,17982,9532,100088,43716,54790,47768,24661,12231,68193,80297,15189,45012,4195836,60856,30312,10659,58159,96731,113367,5825,218333,5062133,11502,26478,48738,29974,29355,105,19627,1969,1248,10165,2995998,58,12206,16208,2333,12988,17392,23668,4996340,0,31527,61855,33881,1783716,118746,7141,56905,2675,3116,140865,94094,11496770,4733,34880,15962,252,6502,22960,5916,6758157,887,7343,19702,7336,1630,17305,14960,16725,20700,4245646,29105,2421,118388,5456,673,8735,11495,30,1601422,861,13687,53652,18735,17034,17756,6033,12407,498,7735,4934029,67079,1573,11896593,12511,7998,27951,2417,20742,18379,103388,37689,9664,4741224,110324,44324,4889708,20056,9747,952,234723,223369,16341,68443,12606,107504,5643,7695,386654,87227,1234112,13059,39224,1807045,7435,122770,1496507,56201,65809,18490,143507,69604,40355,365,33547,15145,1894,44171,22445,5467283,26517,6573,129261,188440,1659622,564416,1143,22736,16259,219,175053,166576,2336,9771,9582,0,0,34995,6316199,17937,82,17408,6794,14570,13338,18163,11297,1423,104,6542711,178,18064,0,1241,87706,57601,43963,3323,14854,33107,2162713,5557,31644,6954,43303,7252,7180878,4811,14131,53078,38331,426,10,31644,695,5381,917,12991,18249,608,12079,13967,15600,5362254,7527,2864,389,3681325,37662,79512,3491,8976,21908,4990,2832,58742,0,965,0,1210395,2184,2074,0,2418,2450119,124338,39194,11252,10111,38411,215928,31280,54975,38808,869,2386361,19082,2019,780,3120,4116,4930,74494,25164
2024-12-04 13:20:00,639084,9362,5937565,32703,29042,24269,6777,9,99661,2667,8224645,4893,3010,12339940,5449,26261,667978,7268,125273,8927,2564,18956,8185,19563,21428,16701,10858,5858074,5413,12783,63733,54491,43968,67326,14758,3433,25244,60047,11963,20751,3391967,113276,26832,5954,66696,206792,141663,49519,172309,4595926,22101,24338,666,37609,16950,55,8262,6540,1863,3979,3726165,4,14257,7739,3637,2309,1526,5010,5743327,0,93516,15366,7957,1998774,68261,7478,17209,12161,1089,349485,57082,17436830,9109,8749,11987,2246,254,10787,9228,12039040,2378,15984,21926,6131,2433,29737,3024,16626,8426,3582017,23416,815,14763,3602,1284,15334,8745,2770,2000528,1681,6756,28647,4309,35564,4084,4252,2297,2074,6991,5245525,21889,6253,16850674,59247,16888,25378,697,14911,20804,72620,36510,22513,4289958,280643,126245,4814051,10913,27359,7207,305944,156103,52701,126274,14560,1658765,9629,3098,512648,93798,1065977,10151,35017,3311502,4205,139959,1440895,32593,158732,35017,174776,95511,48869,1,33965,97783,25632,4794,3727,5677471,43655,22800,171471,117813,2509504,637341,2667,13357,29107,242,117380,14406,3365,49548,8449,0,0,35623,6431872,23310,7093,28842,5902,2789,27555,9290,25005,1782,295,6451908,3594,8939,14,3729,73921,30632,27392,1823,21791,13307,2259149,28705,29051,1885,46487,1264,6045308,5329,20573,24676,17230,581,97,41337,649,1883,3006,8563,15347,1726,6986,9039,2814,4615094,14728,3064,981795,3867318,145642,309889,1465,18210,33084,2119,768,8535,184,554,256,1285272,503,15265,847,4310,3040106,383348,44479,3299,225,57383,172152,18171,21750,7189,20582,2300795,10863,5530,16237,17557,16027,4641,62865,22316
2024-12-04 13:25:00,298349,14965,5392025,17459,34010,59209,22777,573,400083,38524,7612636,0,97,6129541,27,3873,3221,6910,4609,2437,563,14744,4246,94072,108557,30035,11056,5926609,21780,25429,97426,26524,15597,89394,15362,8848,44263,84010,13108,26058,3177029,52284,19226,5995,47660,28000,71789,4534,36012,3946187,9478,36227,4801,41060,21207,16,8494,29984,649,4500,3039135,0,4283,6668,651,3492,1174,690,6307658,0,61306,126559,6266,2113561,33566,4330,22892,2240,1455,115311,59303,10868457,5720,5374,21502,10576,1144,17568,9008,8258049,16527,9604,3659,3967,1315,25779,14643,11507,29657,4440527,59205,1825,47257,6549,2514,21163,2681,2043,2160786,966,18186,34655,12576,19528,6463,60402,967,3060,880,4811860,12012,1006,10163351,13800,47880,262459,12364,49115,13302,70104,230579,253221,4837016,322037,140883,4522328,3349,5798,64569,192676,19865,23878,26147,11777,180178,9442,11975,458410,70152,1247075,5631,19947,1736002,13324,159005,2079124,233349,31791,10461,272802,56471,58242,236,47720,30538,4007,13713,5947,4704731,22203,7067,9680,32746,2084980,458568,4551,20294,78318,7363,257466,236357,2055,57046,12187,0,94,11685,6384759,39360,2509,16143,3084,5684,13752,14275,756,9900,0,5084966,11831,1715,204,496,64339,11926,14534,6203,315,10686,2364738,1494,11275,5244,67612,508,2930821,2751,31456,37827,48757,6039,727,38314,38,4971,5553,10285,28372,11578,704,63055,5852,5694132,14187,7969,34971,3610697,18150,30489,944,18011,59428,9150,3060,12272,1,2498,160,1210174,4,16500,0,4990,2923266,87140,15825,16376,5469,56314,27430,25149,46233,14813,7332,2278521,2479,6770,151790,106164,42375,3125,40406,9292
2024-12-04 13:30:00,374351,15445,5785148,30249,36820,39707,170745,0,408055,11234,7679080,50,607,5178638,2328,4764,4106,5506,6595,733,3646,19171,3782,30825,33518,11780,13148,7024207,1123,41474,128552,11012,18893,140432,1768,4829,14810,34081,15295,63802,4046078,100254,33895,4854,73086,55137,145495,25282,61297,4911072,12967,36265,9537,49719,18509,37,8269,717,2729,4505,3006954,0,5159,7192,218,1412,743,4292,5465105,0,6475,63405,12599,2106377,59880,2109,26945,22359,957,192286,13753,9062123,3754,4631,9133,2665,1931,18931,4957,6355315,20846,11038,9199,10397,4017,30556,10292,14263,38791,3722878,41307,5906,38344,3021,1710,10458,6173,5130,1876557,205,19411,98301,11979,27159,15922,4172,20,6060,2812,4400710,13916,13077,11171668,29329,6247,84213,578,14205,16355,73481,69522,15799,5233396,72401,195718,5044681,5052,10001,395843,130780,48070,9442,75085,8557,214722,18593,29820,718467,64459,1352077,33912,40498,1898237,2311,179045,1331484,469881,31412,1999,298115,34248,52510,0,12036,3692,8702,9756,4431,5761318,19599,5787,40132,83334,3090166,187901,14738,36589,342765,541,117472,584174,2593,18685,8729,0,0,30731,6092678,8225,1329,16651,220,6059,3741,14245,1251,8165,0,5697418,153,214,0,2251,57446,11420,10139,3714,2463,18853,2281150,3713,14996,1376,30519,1159,3814031,7468,23740,42912,10824,2133,0,17717,1392,10351,324,6099,27277,4277,4351,1235,8581,5362197,139089,2746,294293,3106322,428584,40757,262,3025,12014,4835,1268,14263,0,1116,3488,1143109,3843,9562,338,3553,3487781,169142,11671,99918,2805,86215,127844,208590,37570,13838,10629,3019952,12904,2928,3077,2787,29129,5536,32984,8828
2024-12-04 13:35:00,140361,20934,6330331,19610,28731,34052,65942,131,645558,7968,9435426,0,1157,5705230,6177,8727,2120,1328,24743,1267,3085,68892,11091,20981,44182,19477,25156,8067230,3238,40090,118509,2495,11548,354383,2557,14314,53827,105824,21190,77174,4310150,62169,85252,31600,32197,96417,123895,130797,64829,4497683,4229,26236,2743,35697,25217,149,15605,6667,95,12729,3278363,0,5886,20605,2621,4705,8842,6356,6309411,0,10636,16211,3773,1802545,18589,5040,11028,6195,0,182086,11084,9183710,16589,4806,34149,3618,2965,87705,6088,7006216,11977,7028,1718,2770,3543,27601,10565,14269,16382,4488122,40677,2689,4116,2852,1132,3896,6062,1162,1490499,309,25680,33074,490,8198,1248,9192,0,299,5,4952750,13870,11804,10297786,24055,8705,30949,515,94034,16620,114030,47501,43213,4009362,159998,290920,6174389,102801,35370,242117,225507,105993,54785,78340,17405,186478,8040,10895,290190,180918,1535171,37195,34247,3131645,1963,98910,1922762,65139,32964,6766,353040,56337,4010,0,22942,6931,27567,15353,4356,5768475,29688,31684,34246,39497,1565949,154953,9005,57472,483989,19576,122211,740383,2586,5989,48766,0,0,63947,6715079,19925,4715,88058,166,11588,22218,6220,4261,12497,561,5908301,2453,10453,0,866,33938,18701,12879,13104,730,6740,3420541,3311,21574,5024,23738,1151,4384068,6616,10949,41329,22480,354,51,23131,182,19207,415,13414,9233,17817,2192,23767,3759,4876041,19294,5373,12035,2534506,31190,55508,278,1654,20318,6909,675,6309,8,2482,2126,1320171,319,6242,878,3501,4155304,225911,12757,1109,1035,32811,34098,27114,19970,21379,6603,2088819,10032,11997,2535,2033,22094,1762,33033,6617
2024-12-04 13:40:00,269350,34176,7471735,62484,44497,29436,41049,708,470622,9555,10589944,255,11414,4485548,5001,11323,2069,68300,23123,18949,33750,15704,36813,10030,42229,21702,8280,6610092,5834,21972,101268,1151,31712,204855,6037,13957,127889,93534,16388,52835,3302617,128292,32595,25669,29361,158576,79732,26821,597634,4249220,3572,116399,11914,46850,73376,448,18323,5359,1010,15403,3899474,0,28430,55207,566,1057,1373,36505,7180223,0,34165,5593,9606,2436770,33967,13042,22863,10136,0,160369,10189,9128745,15127,12973,24554,0,10256,17652,21078,6039569,5339,1181,11267,7403,2239,26118,5319,11409,5681,4869269,30169,6387,11698,1341,3496,7444,21682,3967,1817718,6,30395,37784,6183,10149,1641,6219,0,1595,0,5401200,22810,7322,9346767,10252,18175,25347,2569,13542,37801,73132,131114,112695,4112866,87687,95273,5257176,19048,8300,565045,232641,166896,27771,705105,12775,178944,22957,73829,985342,131349,966831,42145,53729,2837170,6876,211788,2363802,23051,49764,4638,148087,49486,6298,685,11079,8491,2465,3124,2734,4697639,16149,4437,55204,32187,2993274,305369,602,40154,26563,295,120801,208415,214,10549,20859,0,0,39866,6312457,15224,3480,46232,2554,4575,14660,4325,6946,9832,0,6128242,3175,12149,0,548,69559,23405,24193,14960,6571,22881,2596890,1020,35069,59,40388,563,3483407,641,34764,45446,15150,198,10666,58914,0,4172,19572,6597,39637,15872,9257,17275,23388,5721199,30648,2529,22127,2415040,23836,31452,974,1375,13814,1619,41,19663,15,6928,362,1688743,581,5645,201,4418,4778931,319754,101688,73467,2109,230423,55449,120274,35066,40917,2862,2930384,43684,1509,7319,6207,34124,19139,77620,29241
2024-12-04 13:45:00,16466,37330,5465945,17485,13032,550084,34333,137,207520,256807,8991985,1599,21843,4519244,32802,10641,8239,26613,47290,75676,7982,27457,8499,17446,34915,5594,20925,6085557,2869,20175,74541,18505,24651,99082,13481,14532,280218,123530,25314,35686,2738303,41547,21856,12061,30260,15775,79407,35854,41686,3262888,7886,50668,10741,23342,27782,103,7998,5131,623,44308,3414999,4408,23667,8851,1131,3749,4330,8175,6862596,0,7084,33497,17292,2235992,31731,2150,7306,23233,4,109803,9724,8692900,5307,18749,31028,105,9401,37918,5677,5282168,9045,1643,6846,3500,2818,26749,16332,13364,23813,4197045,20539,11202,4200,6219,391,16139,13707,4589,2059000,8011,29370,29712,10971,2233,6925,4142,0,6597,2274,4291518,9595,1040,9516605,21702,29754,44197,8242,20558,24683,77081,38693,6049,4329596,136884,48338,4645718,3151,51763,30474,368262,35425,17058,9921,26227,601264,45710,207674,1003538,82767,950635,11776,169816,2757025,17491,17654,1854943,30648,32628,1156,14567,66631,4112,621,18820,6986,30961,3367,10080,4046096,10035,4130,31390,39821,2384449,48984,9696,28316,7119,412,144241,15812,3670,9271,4285,0,0,62339,5753265,11895,748,26416,22,7049,6005,5943,13022,7576,0,4888934,14798,494,0,1586,37003,28068,12627,6245,0,15492,2464199,38,42560,3010,35990,8175,2943736,1637,16151,57363,29386,12656,0,26956,0,5891,9917,4891,24972,4427,12535,11616,6095,5469218,11857,11898,19345,2682652,17420,38094,3422,3082,31920,2401,90,43153,9,41214,0,1250836,117,294,91,3940,4635230,161418,59007,2408,6305,36515,129801,40410,50647,12516,13894,3110871,15750,32630,1611,7196,54605,36219,43403,27278
2024-12-04 13:50:00,53144,24249,6066188,29093,30182,469561,41360,54,315610,7783,8127774,39984,49123,5316036,14600,22934,9937,41471,18679,19160,16665,13147,497,11954,8145,7941,19194,6601593,21823,9747,67083,12560,23517,293040,5174,14306,29668,66011,45472,81903,3000407,47145,36431,15666,34732,36073,60970,22814,24237,4865559,25503,35265,3119,29056,27427,409,14000,805,2731,40345,2881907,2,66572,29277,45,302,13011,40367,6441445,0,15098,7386,9532,2042437,227591,54734,22687,2796,29,39247,21334,10387653,28949,13821,25501,3640,5348,130392,40464,6041033,15941,936,14134,14434,2942,14128,14347,7328,12440,4505379,42334,2871,13589,5669,324,9688,7398,2488,2247215,369,15053,16270,304,169,2316,4395,0,1671,0,3937058,7445,4635,9958241,27094,19235,47549,3674,24497,15424,97685,37475,14523,4530975,223418,252519,5753897,14073,21665,82214,536613,49037,36787,40995,9616,170538,13483,14059,216462,50598,1503015,13144,21222,2294520,2921,38035,1232709,111388,30353,34057,11768,46741,19790,379,31657,6112,10886,3878,12319,4125942,23381,76283,159772,106778,1739712,161521,23382,24235,509632,353,351274,248957,3658,13953,13902,0,0,28538,6748034,58166,814,58324,168,10736,3223,16426,4997,10104,0,5538619,8032,1592,0,23,76345,10227,51135,17005,299,56548,2299853,3111,22233,799,99862,2198,3263224,6752,50420,92194,6354,1737,45,22287,981,2375,1572,716,18807,4549,5883,2831,21887,5766305,12294,35004,521130,1864038,161052,148172,18764,24634,115013,39842,4520,34913,853,1830,0,1317668,9090,4581,1,8340,4040747,143206,30432,6161,5957,35706,61995,23404,32580,55722,3147,3005073,1753,565,1132,1008,4936,13885,22553,5573
2024-12-04 13:55:00,58494,24239,5350906,27307,48076,279795,8117,972,420615,10993,7675888,60960,24525,5073080,10022,13742,1631,22955,13869,13086,3723,13761,775,31924,12192,11913,16657,6776843,26247,24046,62457,593,20036,98607,19899,3254,12604,40399,14009,52787,3597857,19944,14774,8784,40715,27588,78290,20692,30311,4067577,42798,19252,2035,16403,10001,154,5961,723,1605,14052,2697179,0,9371,10401,4294,1556,1189,3099,5472194,0,16549,7788,7690,1845849,45182,2695,14057,7063,5,69823,28661,8721618,4840,2063,8557,1474,3251,5869,9333,6192857,16702,6053,847,5170,3780,5146,11182,1005,12214,4138387,28070,2560,37080,9261,912,8729,9010,5247,2030077,0,10559,165206,603,1453,8950,4766,0,4280,0,4345447,8073,2799,8694059,29000,20758,33929,2628,25817,9968,51657,21542,28519,4680276,70772,342096,4923125,12077,19940,304611,97709,19238,29762,37557,17603,97980,3877,12661,146338,51413,1555445,23313,18945,1819137,160,12291,1260531,130284,13334,22600,20230,42703,13057,210,6717,10746,3894,8887,26659,4980126,51097,41961,455768,40302,1337759,208808,5711,57647,560267,589,237234,275999,2440,44967,747,0,0,28133,5657147,46310,132,56603,97,5859,7123,12774,16954,5380,0,5828098,7027,1834,2395,2478,86962,19580,34850,9845,12393,25711,2181977,71,36872,64,197531,1930,3307013,3304,22790,101716,17281,2523,739,10948,634,2433,80,102,43436,7317,8069,3720,4389,5944926,4872,3379,15006,1780826,11684,65996,548,15142,49741,6198,2299,28276,0,3323,0,1153021,61645,9376,259,3684,3583251,132946,38985,14398,16904,68736,61951,37139,93375,27733,911,2728737,539,1139,4179,0,9739,7970,25885,2482
2024-12-04 14:00:00,31657,34017,6719435,36126,60728,51972,13659,1000,650585,6972,6836291,36373,17894,5772917,6072,4204,3813,13602,3980,10681,2742,13886,10542,15743,21771,5066,6450,7563544,5882,17335,103516,2560,17472,30367,24371,3131,22950,16917,22141,28828,3842083,34122,20894,5517,27007,10349,74913,75972,10118,4766099,2854,76482,10094,79317,73353,0,11378,4292,4635,23905,2807451,51,23841,62911,720,8018,3985,10293,5960322,0,19345,13863,28789,2222819,98644,50893,19785,2060,0,76461,30417,9134642,9284,3782,9650,79,5248,17728,4409,5107327,22429,5014,17081,14352,6836,21626,28587,17559,17903,5029096,59527,9457,4949,19022,1634,9944,19860,977,2415850,1475,25204,36336,2077,12001,29998,5595,0,1260,1479,4012383,8489,747,8138216,23766,10285,24812,896,26908,13406,58379,34233,12922,4346478,68603,565392,5429983,17586,69929,62871,216726,25466,27489,11030,61906,106193,2007,519933,520656,32159,1140908,8290,2203000,3963679,3883,21399,1693925,99187,17626,61324,24232,39283,6725,18342,44620,10150,12563,11844,10939,5277679,59947,53164,458299,230959,1316408,114774,12431,83817,77169,2744,47923,39778,1316,10630,5381,0,0,20943,4741369,25957,256,49603,4490,6526,6668,11263,25035,11773,83,6366787,606,1368,8226,3353,34098,38146,8602,11081,2160,26278,1957674,6835,18174,524,45902,2626,3557267,2001,76422,62023,15261,5433,232,28040,0,1860,191,1952,54126,13654,2170,17216,5253,5403329,13119,2546,368,2782484,26290,187521,2747,14376,19510,10517,1613,22095,0,1623,97,1060935,1639,4077,610,747,3183277,176028,77858,39160,6600,57958,79584,31832,53277,49843,1411,3012473,4878,360,2405,639,7914,12202,60148,4226
